id	page	source	title	original_title	url	normalized_url	domain	category	tags	score	tier	is_free	status	http_status	final_url	notes
975758fec921	10	annotation	发票闪印：一款无需 Adobe Reader 的发票打印辅助工具，支持批量导入 PDF、OFD 和图片发	发票闪印：一款无需 Adobe Reader 的发票打印辅助工具，支持批量导入 PDF、OFD 和图片发	https://printpdf.github.io/	https://printpdf.github.io/	printpdf.github.io	软件工具	开源,设计	96	free	True	ok	200	https://printpdf.github.io/	
6d44e67fefb7	10	annotation	JOPDF：一站式PDF编辑工具，100%免费，无需注册	JOPDF：一站式PDF编辑工具，100%免费，无需注册	https://www.jopdf.com/	https://www.jopdf.com/	jopdf.com	软件工具		96	free	True	ok	200	https://www.jopdf.com/	
4cab42bc935b	10	annotation	秒言-懂你的AI语音输入法，毫秒级 响应 目前只支持macOS系统	秒言-懂你的AI语音输入法，毫秒级 响应 目前只支持macOS系统	https://miaoyan.cn/	https://miaoyan.cn/	miaoyan.cn	AI工具	AI	96	free	True	ok	200	https://miaoyan.cn/	
8c2faa78738a	10	annotation	侠客工具箱-上百款小工具收集，宇宙工具箱平替版，部分功能需付费	侠客工具箱-上百款小工具收集，宇宙工具箱平替版，部分功能需付费	https://s21.ax1x.com/2025/03/11/pENvisH.jpg	https://s21.ax1x.com/2025/03/11/pENvisH.jpg	s21.ax1x.com	软件工具		96	free	True	ok	200	https://s21.ax1x.com/2025/03/11/pENvisH.jpg	
b484bfb6225e	10	annotation	Office AI_一键完成数据分析_自动生成图表	Office AI_一键完成数据分析_自动生成图表	https://www.officeso.cn/	https://www.officeso.cn/	officeso.cn	AI工具	AI	96	free	True	ok	200	https://www.officeso.cn/	
9d067cf314c4	10	annotation	ScreenKite - 原生 macOS 屏幕录制工具	ScreenKite - 原生 macOS 屏幕录制工具	https://www.screenkite.com/zh-CN	https://www.screenkite.com/zh-CN	screenkite.com	软件工具		96	free	True	ok	200	https://www.screenkite.com/zh-CN	
1af9ad03809d	10	annotation	VideoTrans视频翻译配音工具，免费开源使用简单的视频翻译和配音工具	VideoTrans视频翻译配音工具，免费开源使用简单的视频翻译和配音工具	https://pyvideotrans.com/	https://pyvideotrans.com/	pyvideotrans.com	软件工具	开源	96	free	True	ok	200	https://pyvideotrans.com/	
da0e65fe29b4	10	annotation	OBSStudio_开源免费的视频录制和直播软件	OBSStudio_开源免费的视频录制和直播软件	https://obsproject.com/	https://obsproject.com/	obsproject.com	软件工具	开源	96	free	True	ok	200	https://obsproject.com/	
5c8879bc4931	10	annotation	开源免费的自媒体多平台发布工具	开源免费的自媒体多平台发布工具	https://multipost.app/	https://multipost.app/	multipost.app	软件工具	开源	96	free	True	ok	200	https://multipost.app/	
a021223cc40e	11	annotation	打印机工具箱_汇集各大品牌打印机驱动和打印组件	打印机工具箱_汇集各大品牌打印机驱动和打印组件	https://www.dyjqd.com/api/down.html	https://www.dyjqd.com/api/down.html	dyjqd.com	软件工具		96	free	True	ok	200	https://www.dyjqd.com/api/down.html	
5391fc6744dc	11	annotation	LetRecovery：一款免费开源的 Windows 系统重装工具，支持原版 Windows 镜像格式，同时兼	LetRecovery：一款免费开源的 Windows 系统重装工具，支持原版 Windows 镜像格式，同时兼	https://github.com/NORMAL-EX/LetRecovery	https://github.com/NORMAL-EX/LetRecovery	github.com	软件工具	开源	96	free	True	ok	200	https://github.com/NORMAL-EX/LetRecovery	
491da6337608	11	annotation	KeyVox AI – 语音控制电脑，解放双手	KeyVox AI – 语音控制电脑，解放双手	http://keyvox.ai/	http://keyvox.ai/	keyvox.ai	AI工具	AI	86	free	True	ok	200	http://keyvox.ai/	
27ceff62ceb2	11	annotation	WinFR Windows文件恢复（微软命令行程序）的免费图形界面，帮您轻松恢复文件	WinFR Windows文件恢复（微软命令行程序）的免费图形界面，帮您轻松恢复文件	https://www.winfr.com.cn/	https://www.winfr.com.cn/	winfr.com.cn	软件工具		96	free	True	ok	200	https://www.winfr.com.cn/	
053b235ec427	11	annotation	PowerToys_微软官方推出的Windows系统增强工具箱	PowerToys_微软官方推出的Windows系统增强工具箱	https://apps.microsoft.com/detail/xp89dcgq3k6vld?hl=zh-cn&gl=FR	https://apps.microsoft.com/detail/xp89dcgq3k6vld?gl=FR&hl=zh-cn	apps.microsoft.com	软件工具		96	free	True	ok	200	https://apps.microsoft.com/detail/xp89dcgq3k6vld?gl=FR&hl=zh-cn	
89eacd4317bf	11	annotation	14ku 屏幕 AI 翻译器：一款可本地运行的免费屏幕翻译工具，支持 OCR 截图翻译，适用于游	14ku 屏幕 AI 翻译器：一款可本地运行的免费屏幕翻译工具，支持 OCR 截图翻译，适用于游	https://14ku.date/	https://14ku.date/	14ku.date	AI工具	AI	96	free	True	ok	200	https://14ku.date/	
959b2134c5f7	11	annotation	Actus Auto Clicker - 鼠标连点器_适用于 Windows 与 macOS 系统	Actus Auto Clicker - 鼠标连点器_适用于 Windows 与 macOS 系统	https://actusclicker.com/zh	https://actusclicker.com/zh	actusclicker.com	软件工具		96	free	True	ok	200	https://actusclicker.com/zh	
1b3af555683e	11	annotation	NeoClick - 鼠标连点器_专为Windows打造_免费无广告，后台点击不干扰	NeoClick - 鼠标连点器_专为Windows打造_免费无广告，后台点击不干扰	https://start1712.github.io/NeoClick/	https://start1712.github.io/NeoClick/	start1712.github.io	软件工具	开源	96	free	True	ok	200	https://start1712.github.io/NeoClick/	
bda3990fb924	11	annotation	Voicebox：一个本地优先的开源语音合成软件，支持声音克隆，完全免费	Voicebox：一个本地优先的开源语音合成软件，支持声音克隆，完全免费	https://voicebox.sh/	https://voicebox.sh/	voicebox.sh	软件工具	开源	96	free	True	ok	200	https://voicebox.sh/	
5bc1e9f4b368	12	annotation	Pogget - 文件收纳管理工具	Pogget - 文件收纳管理工具	https://pogget.vilinko.com/	https://pogget.vilinko.com/	pogget.vilinko.com	软件工具		96	free	True	ok	200	https://pogget.vilinko.com/	
7cbbb0c12fbb	12	annotation	ChordVox — AI 语音输入法_隐私优先的语音输入工具，本地处理不联网，说话就能打字	ChordVox — AI 语音输入法_隐私优先的语音输入工具，本地处理不联网，说话就能打字	https://chordvox.com/	https://chordvox.com/	chordvox.com	AI工具	AI	96	free	True	ok	200	https://chordvox.com/	
3e74b2ffd07b	12	annotation	秘塔回响_语言转文字工具，免费无广告，0.5极速响应，支持50+语言和方言，保护隐私	秘塔回响_语言转文字工具，免费无广告，0.5极速响应，支持50+语言和方言，保护隐私	https://metaso.cn/echo	https://metaso.cn/echo	metaso.cn	软件工具		96	free	True	ok	200	https://metaso.cn/echo	
c19daf29b671	13	annotation	Mac俱乐部 - 专为苹果电脑与 iPhone 用户精心打造的软件下载与分享平台	Mac俱乐部 - 专为苹果电脑与 iPhone 用户精心打造的软件下载与分享平台	https://www.maclub.net/	https://www.maclub.net/	maclub.net	软件工具		96	free	True	ok	200	https://www.maclub.net/	
58b077922ce9	13	annotation	MacStore-海量Mac软件免费下载	MacStore-海量Mac软件免费下载	https://macstore.info/?imyshare.com=friends	https://macstore.info/	macstore.info	软件工具		96	free	True	ok	200	https://macstore.info/	
20cd7bdf31ca	13	annotation	搜源站 - 专注分享实用软件与免费资源综合平台	搜源站 - 专注分享实用软件与免费资源综合平台	https://www.souyuanzhan.com/	https://www.souyuanzhan.com/	souyuanzhan.com	软件工具		96	free	True	ok	200	https://www.souyuanzhan.com/	
197c804c039d	13	annotation	佛系软件（win - MacOS）	佛系软件（win - MacOS）	https://foxirj.com/	https://foxirj.com/	foxirj.com	软件工具		96	free	True	ok	200	https://foxirj.com/	
c146ba99533a	13	annotation	吾名软件库（手机电脑）	吾名软件库（手机电脑）	https://www.5mku.com/	https://www.5mku.com/	5mku.com	软件工具		96	free	True	ok	200	https://www.5mku.com/	
c68979a063c0	13	annotation	异星软件空间（手机电脑）	异星软件空间（手机电脑）	https://www.yxssp.com/	https://www.yxssp.com/	yxssp.com	软件工具		96	free	True	ok	200	https://www.yxssp.com/	
dbfddf81594f	13	annotation	西部落软件	西部落软件	https://www.xibuluo.com/pan/	https://www.xibuluo.com/pan/	xibuluo.com	软件工具		88	free	True	ok	200	https://www.xibuluo.com/pan/	
34d3ea7cbcf7	13	annotation	精选纯净软件库 - 纯净派 | 拒绝捆绑，回归极简	精选纯净软件库 - 纯净派 | 拒绝捆绑，回归极简	https://chunjing.app/	https://chunjing.app/	chunjing.app	软件工具		96	free	True	ok	200	https://chunjing.app/	
e9a8ed872257	14	annotation	2025个人高效工具箱_个人常用设备软件（下滑）	2025个人高效工具箱_个人常用设备软件（下滑）	https://github.com/pseudoyu/yu-tools	https://github.com/pseudoyu/yu-tools	github.com	软件工具	开源	96	free	True	ok	200	https://github.com/pseudoyu/yu-tools	
313cabe6d79e	14	annotation	Github上开源的神器收录贴！多系统免费和开源软件列表，分类清晰，挑选你的第一款软件 行	Github上开源的神器收录贴！多系统免费和开源软件列表，分类清晰，挑选你的第一款软件 行	https://xszn.org/	https://xszn.org/	xszn.org	软件工具	开源	96	free	True	ok	200	https://xszn.org/	
aec15ed2b042	14	annotation	PS大师网-免费分享 Photoshop插件，PSD，笔 刷，滤镜，PNG素材	PS大师网-免费分享 Photoshop插件，PSD，笔 刷，滤镜，PNG素材	https://www.psdashi.com/	https://www.psdashi.com/	psdashi.com	软件工具	设计	96	free	True	ok	200	https://www.psdashi.com/	
3c269d12bb3e	14	annotation	设计剪辑工具免费下载	设计剪辑工具免费下载	https://www.shejifuzhu.com/	https://www.shejifuzhu.com/	shejifuzhu.com	软件工具	设计	96	free	True	ok	200	https://www.shejifuzhu.com/	
f88ab2226468	14	annotation	Photoshop插件【PS插件】免费下载	Photoshop插件【PS插件】免费下载	https://m.yutu.cn/popsoft_345.html#offCanvasSide	https://m.yutu.cn/popsoft_345.html#offCanvasSide	m.yutu.cn	软件工具		96	free	True	ok	200	https://m.yutu.cn/popsoft_345.html#offCanvasSide	
9a38cfce87b9	14	annotation	LocalSend - 开源、免费的互传软件，支持windows、linux、苹果、安卓、网页等，可通过链接进	LocalSend - 开源、免费的互传软件，支持windows、linux、苹果、安卓、网页等，可通过链接进	https://localsend.org/zh-CN	https://localsend.org/zh-CN	localsend.org	软件工具	开源	96	free	True	ok	200	https://localsend.org/zh-CN	
32a6c6819b86	14	annotation	AIGCPanel 开源 AI 数字人_小白也可使用，支持视频合成、声音合成、声音克隆，简化本地模型管	AIGCPanel 开源 ai 数字人_小白也可使用，支持视频合成、声音合成、声音克隆，简化本地模型管	https://aigcpanel.com/	https://aigcpanel.com/	aigcpanel.com	AI工具	AI,开源	96	free	True	ok	200	https://aigcpanel.com/	
d54558c22d33	14	annotation	Moraya 编辑器-极致优雅的开源 AI Markdown 编辑器	Moraya 编辑器-极致优雅的开源 AI Markdown 编辑器	https://moraya.app/zh/	https://moraya.app/zh/	moraya.app	AI工具	AI,开源	96	free	True	ok	200	https://moraya.app/zh/	
19c4b4adef6d	14	annotation	番茄简谱：免费、高效的在线制谱工具，简单输入快速创作乐谱，多种格式导出	番茄简谱：免费、高效的在线制谱工具，简单输入快速创作乐谱，多种格式导出	http://www.jianpu99.net/	http://www.jianpu99.net/	jianpu99.net	软件工具		86	free	True	ok	200	http://www.jianpu99.net/	
1555d342b910	14	annotation	SSH Pilot- SSH Pilot	SSH Pilot- SSH Pilot	https://sshpilot.app/	https://sshpilot.app/	sshpilot.app	软件工具		96	free	True	ok	200	https://sshpilot.app/	
0c8f011d919a	14	annotation	ChatLab-微信，QQ，WhatsApp聊天记录分析工具	ChatLab-微信，QQ，WhatsApp聊天记录分析工具	https://chatlab.fun/	https://chatlab.fun/	chatlab.fun	软件工具		96	free	True	ok	200	https://chatlab.fun/	
ee6516827017	14	annotation	开源 AI 网页自动化平台，录制脚本 + MCP 集成，低 Token 高效率	开源 AI 网页自动化平台，录制脚本 + MCP 集成，低 Token 高效率	https://browserwing.com/zh/	https://browserwing.com/zh/	browserwing.com	AI工具	AI,开源	96	free	True	ok	200	https://browserwing.com/zh/	
8f18c09077f7	14	annotation	JPet：一款基于Live2D的桌面宠物软件，以B站虚拟轴伊Joi为原型，提供B站动态提醒、文件拖拽	JPet：一款基于Live2D的桌面宠物软件，以B站虚拟轴伊Joi为原型，提供B站动态提醒、文件拖拽	https://pet.vjoi.cn/	https://pet.vjoi.cn/	pet.vjoi.cn	软件工具		96	free	True	ok	200	https://pet.vjoi.cn/	
4aa81a9266dd	14	annotation	Snow Shot 截图，截图智能框选、一键全屏截图、固定到屏幕、OCR提取文本、AI 翻译	Snow Shot 截图，截图智能框选、一键全屏截图、固定到屏幕、OCR提取文本、AI 翻译	https://snowshot.top/	https://snowshot.top/	snowshot.top	AI工具	AI	96	free	True	ok	200	https://snowshot.top/	
8c65769b8e2c	14	annotation	Mactracker：Apple全产品线离线查询设备参数与支持状态工具	Mactracker：Apple全产品线离线查询设备参数与支持状态工具	https://mactracker.ca/	https://mactracker.ca/	mactracker.ca	软件工具		96	free	True	ok	200	https://mactracker.ca/	
0aab373154bc	14	annotation	ScreeGo 开源的网页版屏幕共享工具，无需下载客户端，打开网页就能用	ScreeGo 开源的网页版屏幕共享工具，无需下载客户端，打开网页就能用	https://screego.net/#/	https://screego.net/#/	screego.net	软件工具	开源	96	free	True	ok	200	https://screego.net/#/	
e0485a40f1fe	14	annotation	牛牛剪剧：一款免费的 AI 短剧解说神器，一键生成短剧解说视频	牛牛剪剧：一款免费的 AI 短剧解说神器，一键生成短剧解说视频	http://nnjj.dukey.cn/	http://nnjj.dukey.cn/	nnjj.dukey.cn	AI工具	AI	86	free	True	ok	200	http://nnjj.dukey.cn/	
c0479aded043	15	annotation	Sora2免费入口，无水印AI视频生成，配音成片，免费使用所有顶级大模型	Sora2免费入口，无水印AI视频生成，配音成片，免费使用所有顶级大模型	http://deepsider.ai/	http://deepsider.ai/	deepsider.ai	AI工具	AI	86	free	True	ok	200	http://deepsider.ai/	
3d84a2aa088f	15	annotation	全网最全的虚拟机（需搭配翻译插件使用）	全网最全的虚拟机（需搭配翻译插件使用）	https://copy.sh/v86/?profile=	https://copy.sh/v86/?profile	copy.sh	软件工具		96	free	True	ok	200	https://copy.sh/v86/?profile	
c08b4843ca7a	15	annotation	直装类游戏工具	直装类游戏工具	https://link3.cc/wykjyyds	https://link3.cc/wykjyyds	link3.cc	软件工具		96	free	True	ok	200	https://link3.cc/wykjyyds	
fc46379ca6c6	15	annotation	英语学习资源导航	英语学习资源导航	https://en.knowledgefxg.com/	https://en.knowledgefxg.com/	en.knowledgefxg.com	学习资料		96	free	True	ok	200	https://en.knowledgefxg.com/	
12e942a1bbb7	15	annotation	神人高校网-搜索各大学最真实的评价	神人高校网-搜索各大学最真实的评价	https://srgaoxiao.com/	https://srgaoxiao.com/	srgaoxiao.com	搜索源	搜索	96	free	True	ok	200	https://srgaoxiao.com/	
622cb03b81aa	15	annotation	卷不卷：一站式学习资源库，海量电子书与精品课程免费获取	卷不卷：一站式学习资源库，海量电子书与精品课程免费获取	https://www.juanbujuan.net/	https://www.juanbujuan.net/	juanbujuan.net	学习资料		96	free	True	ok	200	https://www.juanbujuan.net/	
6efe02c15365	15	annotation	软件自学网_CAD教程,UG教程,Pro/E教程,PS教程,我要自学网	软件自学网_CAD教程,UG教程,Pro/E教程,PS教程,我要自学网	https://www.rjzxw.com/	https://www.rjzxw.com/	rjzxw.com	软件工具	教程	96	free	True	ok	200	https://www.rjzxw.com/	
2ba7f414ed03	15	annotation	雨露课程_由网友汇集整理各类考试资料_财会、金融、建筑、考公、考研、实操、题库app等资料	雨露课程_由网友汇集整理各类考试资料_财会、金融、建筑、考公、考研、实操、题库app等资料	https://www.yulukc.com/	https://www.yulukc.com/	yulukc.com	学习资料		96	free	True	ok	200	https://www.yulukc.com/	
9160d4afc587	15	annotation	鸭子学习小站_海量免费学习资源课程	鸭子学习小站_海量免费学习资源课程	https://evilbinary.github.io/duck-learn/books/#%E5%AD%A6%E4%B9%A0%E8%B5%84%E6%96%99	https://evilbinary.github.io/duck-learn/books/#%E5%AD%A6%E4%B9%A0%E8%B5%84%E6%96%99	evilbinary.github.io	学习资料	开源	96	free	True	ok	200	https://evilbinary.github.io/duck-learn/books/#%E5%AD%A6%E4%B9%A0%E8%B5%84%E6%96%99	
c8d30cd43567	15	annotation	qzzn- 国内最大的考公论坛	qzzn- 国内最大的考公论坛	https://bbs.qzzn.com/forum.php?forumlist=1&mobile=2	https://bbs.qzzn.com/forum.php?forumlist=1&mobile=2	bbs.qzzn.com	学习资料		94	free	True	ok	200	https://bbs.qzzn.com/forum.php?forumlist=1&mobile=no	redirect
c1dd7b589c46	15	annotation	公考学习目录	公考学习目录	https://www.kdocs.cn/l/ctYoDB9lU4o9	https://www.kdocs.cn/l/ctYoDB9lU4o9	kdocs.cn	学习资料	文档	96	free	True	ok	200	https://www.kdocs.cn/l/ctYoDB9lU4o9	
0b767beac3bd	15	annotation	考证考级教程资料分享_各类考证考级视频教程/课程、真题资料、面试技巧等	考证考级教程资料分享_各类考证考级视频教程/课程、真题资料、面试技巧等	http://jcjys.edudisk.cn/allshare.aspx	http://jcjys.edudisk.cn/allshare.aspx	jcjys.edudisk.cn	学习资料	教程	86	free	True	ok	200	http://jcjys.edudisk.cn/allshare.aspx	
a8212f7c1b66	16	annotation	小初高中考高考学习资料大全	小初高中考高考学习资料大全	https://www.kdocs.cn/l/ca9wJaOxSmGl	https://www.kdocs.cn/l/ca9wJaOxSmGl	kdocs.cn	学习资料	文档	96	free	True	ok	200	https://www.kdocs.cn/l/ca9wJaOxSmGl	
f8fa625b91e4	16	annotation	学习资料宝藏库_汇集全学段、多领域学习资源的宝藏天地！从幼小衔接、小学、初中到高中	学习资料宝藏库_汇集全学段、多领域学习资源的宝藏天地！从幼小衔接、小学、初中到高中	https://link3.cc/xbjf	https://link3.cc/xbjf	link3.cc	学习资料		96	free	True	ok	200	https://link3.cc/xbjf	
bc33ace7f7cd	16	annotation	B站网课资源推荐站！思维导图模式，附带播放地址，手机建议双指缩放	B站网课资源推荐站！思维导图模式，附带播放地址，手机建议双指缩放	https://gitmind.cn/app/docs/mpa0m9v0	https://gitmind.cn/app/docs/mpa0m9v0	gitmind.cn	软件工具		96	free	True	ok	200	https://gitmind.cn/app/docs/mpa0m9v0	
d4d095e958fd	16	annotation	全球顶尖高校 计算机科学免费公开课合集｜MIT、斯坦福、哈佛核心课程一站式学习指南	全球顶尖高校 计算机科学免费公开课合集｜MIT、斯坦福、哈佛核心课程一站式学习指南	https://github.com/0voice/Awesome-CS-OpenCourse	https://github.com/0voice/Awesome-CS-OpenCourse	github.com	学习资料	开源,教程	96	free	True	ok	200	https://github.com/0voice/Awesome-CS-OpenCourse	
32d607ce0ba3	16	annotation	2025 最新校招面试题合集（面向 2026 届）：1000+ 道真题与视频讲解，覆盖百家大厂	2025 最新校招面试题合集（面向 2026 届）：1000+ 道真题与视频讲解，覆盖百家大厂	https://github.com/0voice/Campus_recruitment_interview_questions	https://github.com/0voice/Campus_recruitment_interview_questions	github.com	软件工具	开源	96	free	True	ok	200	https://github.com/0voice/Campus_recruitment_interview_questions	
d4cbdcad7f17	16	annotation	公开真题库_考公／资格证／软考真题库	公开真题库_考公／资格证／软考真题库	https://www.gkzenti.cn/	https://www.gkzenti.cn/	gkzenti.cn	学习资料		94	free	True	ok	200	https://gwy.gkzhenti.cn/	redirect
8cbb6c5374fc	16	annotation	问答库_做最有用的题库问答学习平台	问答库_做最有用的题库问答学习平台	https://m.asklib.com/	https://m.asklib.com/	m.asklib.com	学习资料		94	free	True	ok	200	https://www.asklib.com/	redirect
d0e10f7b378f	17	annotation	飞搜侠 - 一款好用的飞书文档搜索工具,快速找到公开的高质量飞书文档	飞搜侠 - 一款好用的飞书文档搜索工具,快速找到公开的高质量飞书文档	https://www.feisoo.com/	https://www.feisoo.com/	feisoo.com	搜索源	搜索,文档	96	free	True	ok	200	https://www.feisoo.com/	
fa44284a2239	17	annotation	云文档查找工具：飞书、Notion、语雀、FlowUS等多个平台	云文档查找工具：飞书、Notion、语雀、FlowUS等多个平台	https://www.cloudocs.top/	https://www.cloudocs.top/	cloudocs.top	软件工具	文档	96	free	True	ok	200	https://www.cloudocs.top/	
2837eba556b9	17	annotation	开源免费电子书下载宝库 EPUB/MOBI/AZW3一站式获取	开源免费电子书下载宝库 EPUB/MOBI/AZW3一站式获取	https://github.com/jbiaojerry/ebook-treasure-chest	https://github.com/jbiaojerry/ebook-treasure-chest	github.com	软件工具	开源	96	free	True	ok	200	https://github.com/jbiaojerry/ebook-treasure-chest	
e949ff3d0087	18	annotation	SaltyLeo 的书架_电子书聚合搜索	SaltyLeo 的书架_电子书聚合搜索	https://book.tstrs.me/	https://book.tstrs.me/	book.tstrs.me	搜索源	搜索	94	free	True	ok	200	https://tstrs.me/verify_entry?redirect=/?	redirect
141dc84cb9fd	18	annotation	电子书搜索引擎	电子书搜索引擎	https://www.giffox.com/	https://www.giffox.com/	giffox.com	搜索源	搜索	96	free	True	ok	200	https://www.giffox.com/	
88a67fe305dd	18	annotation	我爱ABC早教资源站 - 幼儿动画_启蒙教材_儿歌绘本免费分享平台	我爱ABC早教资源站 - 幼儿动画_启蒙教材_儿歌绘本免费分享平台	https://www.oiabc.net/	https://www.oiabc.net/	oiabc.net	学习资料		96	free	True	ok	200	https://www.oiabc.net/	
26064c11f9ca	18	annotation	Code Monster_免费、简单的少儿编程学习平台	Code Monster_免费、简单的少儿编程学习平台	http://www.crunchzilla.com/	http://www.crunchzilla.com/	crunchzilla.com	学习资料		86	free	True	ok	200	http://www.crunchzilla.com/	
5d089c231e8c	18	annotation	小故事铺 - 儿童在线故事	小故事铺 - 儿童在线故事	https://storynook.cn/app	https://storynook.cn/app	storynook.cn	软件工具		96	free	True	ok	200	https://storynook.cn/app	
348707ec3b14	19	annotation	截止2026年最齐全的软考高级备考资源库	截止2026年最齐全的软考高级备考资源库	https://github.com/xiaomabenten/ruankao_itpm?ysclid=mnimio9trd16854101	https://github.com/xiaomabenten/ruankao_itpm	github.com	学习资料	开源	96	free	True	ok	200	https://github.com/xiaomabenten/ruankao_itpm	
57422aa9f7d2	19	annotation	freeCodeCamp 中文编程教程：Python、JavaScript、Java、Git 等	freeCodeCamp 中文编程教程：Python、JavaScript、Java、Git 等	https://www.freecodecamp.org/chinese/news/	https://www.freecodecamp.org/chinese/news/	freecodecamp.org	教程文章	教程	88	free	True	ok	200	https://www.freecodecamp.org/chinese/news/	
eb26ae269ad1	19	annotation	好股网-分享有价值的股票软件公式平台	好股网-分享有价值的股票软件公式平台	https://www.goodgupiao.com/	https://www.goodgupiao.com/	goodgupiao.com	软件工具		96	free	True	ok	200	https://www.goodgupiao.com/	
63533731cda1	19	annotation	PICKFREE_免版权图片、免费商用字体、免费音频、视频等设计素材下载资源站的导航	PICKFREE_免版权图片、免费商用字体、免费音频、视频等设计素材下载资源站的导航	https://www.pickfree.cn/	https://www.pickfree.cn/	pickfree.cn	设计素材	设计	96	free	True	ok	200	https://www.pickfree.cn/	
ffa7a58b76a7	19	annotation	MFSC123 免费商用素材免版权资源网站导航	MFSC123 免费商用素材免版权资源网站导航	https://www.mfsc123.com/	https://www.mfsc123.com/	mfsc123.com	设计素材	设计	96	free	True	ok	200	https://www.mfsc123.com/	
e481b99fd8e0	19	annotation	theSVG免费SVG图标搜索、复制并下载 5650 多个品牌 SVG 图标	theSVG免费SVG图标搜索、复制并下载 5650 多个品牌 SVG 图标	https://thesvg.org/	https://thesvg.org/	thesvg.org	搜索源	搜索,设计	96	free	True	ok	200	https://thesvg.org/	
c3f535cf5ad9	19	annotation	unDraw_高质量且相同风格的矢量素材_免费下载可商用	unDraw_高质量且相同风格的矢量素材_免费下载可商用	https://undraw.co/illustrations	https://undraw.co/illustrations	undraw.co	设计素材	设计	96	free	True	ok	200	https://undraw.co/illustrations	
55fdec7523c9	19	annotation	Icons8提供200+动画图标_质量超高_免费商用	Icons8提供200+动画图标_质量超高_免费商用	https://icons8.com/icons/set/popular--animated	https://icons8.com/icons/set/popular--animated	icons8.com	设计素材	设计	96	free	True	ok	200	https://icons8.com/icons/set/popular--animated	
f72a09d6327d	19	annotation	3D Icon Gallery_数千个高质量 3D 图标的大型图标库	3D Icon Gallery_数千个高质量 3D 图标的大型图标库	https://www.ai-suguan.com/	https://www.ai-suguan.com/	ai-suguan.com	AI工具	AI,设计	96	free	True	ok	200	https://www.ai-suguan.com/	
0fe739559ca5	19	annotation	全网app图标_快速获取所有app的高质量图标	全网app图标_快速获取所有app的高质量图标	https://appicons.co/?ref=pushkeen	https://appicons.co/	appicons.co	软件工具	设计	96	free	True	ok	200	https://appicons.co/	
1261741d45bd	19	annotation	Icons8免费图标素材库：海量设计资源下载与在线编辑工具	Icons8免费图标素材库：海量设计资源下载与在线编辑工具	https://igoutu.cn/icons/	https://igoutu.cn/icons/	igoutu.cn	软件工具	设计	96	free	True	ok	200	https://igoutu.cn/icons/	
24c0280f137e	19	annotation	免费在线开源图标库 SVG	免费在线开源图标库 SVG	https://iconbrew.com/	https://iconbrew.com/	iconbrew.com	设计素材	开源,设计	96	free	True	ok	200	https://iconbrew.com/	
9d63d43748df	20	annotation	Colorhub高清无版权图片，个人和商业用途免费	Colorhub高清无版权图片，个人和商业用途免费	https://colorhub.me/	https://colorhub.me/	colorhub.me	设计素材	设计	96	free	True	ok	200	https://colorhub.me/	
8d31b9fbd54d	20	annotation	burst_精挑细选过的免费商用图片	burst_精挑细选过的免费商用图片	https://www.shopify.com/stock-photos	https://www.shopify.com/stock-photos	shopify.com	设计素材	设计	96	free	True	ok	200	https://www.shopify.com/stock-photos	
ff2b924d1321	20	annotation	Magdeleine_支持色彩选图_有许多高质量的黑白图片	Magdeleine_支持色彩选图_有许多高质量的黑白图片	https://magdeleine.co/	https://magdeleine.co/	magdeleine.co	设计素材	设计	96	free	True	ok	200	https://magdeleine.co/	
a0ae693aa0c1	20	annotation	FoodiesFeed_顾名思义_吃货设计师的天堂	FoodiesFeed_顾名思义_吃货设计师的天堂	https://www.foodiesfeed.com/	https://www.foodiesfeed.com/	foodiesfeed.com	设计素材	设计	96	free	True	ok	200	https://www.foodiesfeed.com/	
2578d6956ffa	20	annotation	PAKUTASO_日本免费商用图库_主题丰富_还有写真素材	PAKUTASO_日本免费商用图库_主题丰富_还有写真素材	https://www.pakutaso.com/	https://www.pakutaso.com/	pakutaso.com	设计素材	设计	96	free	True	ok	200	https://www.pakutaso.com/	
8847c4d832bc	20	annotation	免费可商用Ai图片素材站，无需注册即可无限制下载	免费可商用Ai图片素材站，无需注册即可无限制下载	https://vavebg.com/	https://vavebg.com/	vavebg.com	AI工具	AI,设计	94	free	True	ok	200	https://gyo.one/image	redirect
c384aab9e70f	20	annotation	免费高清透明PNG素材资源分享网站	免费高清透明PNG素材资源分享网站	https://www.pngsucai.com/	https://www.pngsucai.com/	pngsucai.com	设计素材	设计	96	free	True	ok	200	https://www.pngsucai.com/	
9aa47439c38a	20	annotation	BBAB.NET - 免版权图片搜索引擎	BBAB.NET - 免版权图片搜索引擎	https://bbab.net/images/	https://bbab.net/images/	bbab.net	搜索源	搜索,设计	96	free	True	ok	200	https://bbab.net/images/	
6abe895315ba	20	annotation	cc0图片网 聚合搜索全球免费可商用素材	cc0图片网 聚合搜索全球免费可商用素材	http://www.cc0.cn/	http://www.cc0.cn/	cc0.cn	搜索源	搜索,设计	86	free	True	ok	200	http://www.cc0.cn/	
ed22e230a6da	20	annotation	AI智能免版权素材搜索引擎：素材SoSo	AI智能免版权素材搜索引擎：素材SoSo	https://clipso.agilestudio.cn/	https://clipso.agilestudio.cn/	clipso.agilestudio.cn	搜索源	搜索,AI,设计	96	free	True	ok	200	https://clipso.agilestudio.cn/	
